ID_HDC_G0,CTR_MN_NM,UC_NM_MN,GCPNT_LAT,GCPNT_LON,region,sub-region,intermediate-region
5782,Russia,Norilsk [RUS],69.33368184628083,88.20517213346838,Europe,Eastern Europe,Eastern Europe
3316,Russia,Murmansk [RUS],68.95535364420802,33.07864479684863,Europe,Eastern Europe,Eastern Europe
5645,Russia,Novy Urengoy [RUS],66.08379928407246,76.64657980310646,Europe,Eastern Europe,Eastern Europe
3185,Finland,Oulu [FIN],65.0193783196331,25.482395993441667,Europe,Northern Europe,Northern Europe
3539,Russia,Severodvinsk [RUS],64.5721419342122,39.83147740101198,Europe,Eastern Europe,Eastern Europe
3554,Russia,Arkhangelsk [RUS],64.53659687016727,40.596245998551595,Europe,Eastern Europe,Eastern Europe
1510,Iceland,Reykjavik [ISL],64.11728903706017,-21.884960110850685,Europe,Northern Europe,Northern Europe
2429,Norway,Trondheim [NOR],63.4000454626787,10.40205593054222,Europe,Northern Europe,Northern Europe
3295,Finland,Kuopio [FIN],62.89018587719669,27.6736662256867,Europe,Northern Europe,Northern Europe
3242,Finland,Jyvaskyla [FIN],62.25205666613327,25.75997072641342,Europe,Northern Europe,Northern Europe
9075,Russia,Yakutsk [RUS],62.05478060006757,129.72345080360643,Europe,Eastern Europe,Eastern Europe
3455,Russia,Petrozavodsk [RUS],61.78380761922445,34.360516893040234,Europe,Eastern Europe,Eastern Europe
4362,Russia,Syktyvkar [RUS],61.66291551778406,50.82756846990923,Europe,Eastern Europe,Eastern Europe
3191,Finland,Tampere [FIN],61.492196774739035,23.730041457743216,Europe,Northern Europe,Northern Europe
5380,Russia,Jugorsk [RUS],61.313178781213274,63.339707432314455,Europe,Eastern Europe,Eastern Europe
183,United States,Anchorage [USA],61.19923392255484,-149.831474749328,Americas,Northern America,Northern America
5872,Russia,Nizhenvartovsk [RUS],60.93487921831328,76.56394069750657,Europe,Eastern Europe,Eastern Europe
3146,Finland,Turku [FIN],60.45004136939574,22.24361260080218,Europe,Northern Europe,Northern Europe
2154,Norway,Bergen [NOR],60.341675506784725,5.310689234678124,Europe,Northern Europe,Northern Europe
3244,Finland,Helsinki [FIN],60.223586826095925,24.936916253140108,Europe,Northern Europe,Northern Europe
3383,Russia,Tarkhovka [RUS],60.00162552776259,29.796432587977122,Europe,Eastern Europe,Eastern Europe
3389,Russia,Olgino [RUS],59.879006492042365,29.885309176977067,Europe,Eastern Europe,Eastern Europe
2960,Sweden,Uppsala [SWE],59.859227171357794,17.63984289249336,Europe,Northern Europe,Northern Europe
2493,Norway,Oslo [NOR],59.90823208536691,10.743248453725672,Europe,Northern Europe,Northern Europe
3396,Russia,Sankt Peterburg (Saint Petersburg) [RUS],59.920754150857775,30.3349109216125,Europe,Eastern Europe,Eastern Europe
3408,Russia,Kolpino [RUS],59.76521300775812,30.59743855332329,Europe,Eastern Europe,Eastern Europe
3405,Russia,Pushkin [RUS],59.71919468640441,30.409428305669472,Europe,Eastern Europe,Eastern Europe
5319,Russia,Serov [RUS],59.60560851772317,60.57972879685441,Europe,Eastern Europe,Eastern Europe
2924,Sweden,Vasteras [SWE],59.61168861078066,16.5425520020315,Europe,Northern Europe,Northern Europe
10703,Russia,Magadan [RUS],59.56132272097144,150.807337948369,Europe,Eastern Europe,Eastern Europe
3255,Estonia,Tallinn [EST],59.427904767852006,24.73923365403501,Europe,Northern Europe,Northern Europe
4884,Russia,Berezniki [RUS],59.410908555681345,56.79345807148428,Europe,Eastern Europe,Eastern Europe
2875,Sweden,Orebro [SWE],59.27819632668632,15.200616918737552,Europe,Northern Europe,Northern Europe
3684,Russia,Vologda [RUS],59.21651923199259,39.880278540839136,Europe,Eastern Europe,Eastern Europe
2973,Sweden,Stockholm [SWE],59.33157275469194,18.000550292068034,Europe,Northern Europe,Northern Europe
2968,Sweden,Sodertalje [SWE],59.18876642929978,17.625289105033474,Europe,Northern Europe,Northern Europe
2988,Sweden,Vasterhaninge [SWE],59.2363377289,18.2174929245,Europe,Northern Europe,Northern Europe
3613,Russia,Cherepovets [RUS],59.128225494621525,37.89704726830442,Europe,Eastern Europe,Eastern Europe
2185,Norway,Stavanger [NOR],58.93016845293176,5.72136746205362,Europe,Northern Europe,Northern Europe
4473,Russia,Kirov [RUS],58.60233325564727,49.62456629976401,Europe,Eastern Europe,Eastern Europe
2923,Sweden,Norrkoping [SWE],58.5890824912655,16.18687235396153,Europe,Northern Europe,Northern Europe
4502,Russia,Kirovo-Cepeck [RUS],58.54659109316014,50.00174668076942,Europe,Eastern Europe,Eastern Europe
3436,Russia,Velikij Novgoro [RUS],58.547022098475104,31.27313457927,Europe,Eastern Europe,Eastern Europe
2902,Sweden,Linkoping [SWE],58.40256185994398,15.619068613173242,Europe,Northern Europe,Northern Europe
3334,Estonia,Tartu [EST],58.36932786044275,26.72189501896769,Europe,Northern Europe,Northern Europe
4641,Russia,Glazov [RUS],58.139204175571905,52.65431398980119,Europe,Eastern Europe,Eastern Europe
5201,Russia,Lysva [RUS],58.10474190197944,57.80372107654623,Europe,Eastern Europe,Eastern Europe
5049,Russia,Novyye Lyady [RUS],58.07892451164397,56.64480401288927,Europe,Eastern Europe,Eastern Europe
5075,Russia,Sylva [RUS],58.037127479094345,56.75515094055886,Europe,Eastern Europe,Eastern Europe
4999,Russia,Perm [RUS],58.01059313725321,56.23435194851368,Europe,Eastern Europe,Eastern Europe
3682,Russia,Mikhaylovskoye [RUS],57.98836084172747,38.8536582969794,Europe,Eastern Europe,Eastern Europe
5408,Russia,Nizhny Tagil [RUS],57.91628678811921,60.005963794526515,Europe,Eastern Europe,Eastern Europe
5032,Russia,Lobanovo [RUS],57.90315482506936,56.290860336393365,Europe,Eastern Europe,Eastern Europe
4992,Russia,Kondratovo [RUS],57.91665251334487,56.00373893527413,Europe,Eastern Europe,Eastern Europe
3378,Russia,Pskov [RUS],57.814756907180254,28.33777905368861,Europe,Eastern Europe,Eastern Europe
3797,Russia,Kostroma [RUS],57.76671129240788,40.95453381640268,Europe,Eastern Europe,Eastern Europe
2682,Sweden,Goteborg [SWE],57.710574136813555,11.958825306052862,Europe,Northern Europe,Northern Europe
3739,Russia,Yaroslavl [RUS],57.62326388643716,39.86295174176329,Europe,Eastern Europe,Eastern Europe
3946,Russia,KineMa [RUS],57.44402895769094,42.13584972608476,Europe,Eastern Europe,Eastern Europe
5450,Russia,Novouralsk [RUS],57.26014968217157,60.093575456515005,Europe,Eastern Europe,Eastern Europe
1809,United Kingdom,Aberdeen [GBR],57.15264151526187,-2.123156802827952,Europe,Northern Europe,Northern Europe
5735,Russia,Tyumen [RUS],57.14704798294641,65.57571999804668,Europe,Eastern Europe,Eastern Europe
4840,Russia,Votkinsk [RUS],57.05270594586976,53.98584307008892,Europe,Eastern Europe,Eastern Europe
2486,Denmark,Aalborg [DNK],57.041089916750195,9.92426287094685,Europe,Northern Europe,Northern Europe
3833,Russia,Ivanovo [RUS],56.999989930843356,40.97335325985571,Europe,Eastern Europe,Eastern Europe
3269,Latvia,Riga [LVA],56.96254220939022,24.123656163405155,Europe,Northern Europe,Northern Europe
4761,Russia,Izhevsk [RUS],56.84675307570967,53.210537478938086,Europe,Eastern Europe,Eastern Europe
3594,Russia,Tver [RUS],56.84941680707298,35.89416045153686,Europe,Eastern Europe,Eastern Europe
5489,Russia,Yekaterinburg [RUS],56.834511012575085,60.59768138269986,Europe,Eastern Europe,Eastern Europe
5507,Russia,Istok [RUS],56.77132899916848,60.74123873925997,Europe,Eastern Europe,Eastern Europe
4467,Russia,JoKar-Ola [RUS],56.63533517711378,47.88370089464533,Europe,Eastern Europe,Eastern Europe
3162,Latvia,Liepaja [LVA],56.51838543586858,21.018797733761843,Europe,Northern Europe,Northern Europe
1763,United Kingdom,Dundee [GBR],56.47408545895163,-2.939978336663484,Europe,Northern Europe,Northern Europe
6019,Russia,Tomsk [RUS],56.529439455411065,84.96118509362219,Europe,Eastern Europe,Eastern Europe
4877,Russia,Sarapul [RUS],56.46474334144685,53.78288187539802,Europe,Eastern Europe,Eastern Europe
5589,Russia,Kamensk-Uralski [RUS],56.405215448365865,61.92786847852764,Europe,Eastern Europe,Eastern Europe
3445,Russia,Velikije Luki [RUS],56.339625730238616,30.537726484625374,Europe,Eastern Europe,Eastern Europe
3941,Russia,Kovrov [RUS],56.35974792521702,41.31319674795,Europe,Eastern Europe,Eastern Europe
6155,Russia,Achinsk [RUS],56.26488621279216,90.49949263899546,Europe,Eastern Europe,Eastern Europe
4181,Russia,DzerInsk [RUS],56.2410074912,43.445073885,Europe,Eastern Europe,Eastern Europe
4195,Russia,Nizhniy Novgorod [RUS],56.29190874743749,43.9101704847343,Europe,Eastern Europe,Eastern Europe
6415,Russia,Kansk [RUS],56.20539666919825,95.71816682607387,Europe,Eastern Europe,Eastern Europe
2518,Denmark,Arhus [DNK],56.15669280173524,10.190451117577062,Europe,Northern Europe,Northern Europe
3839,Russia,Vladimir [RUS],56.13995723093919,40.40066982914191,Europe,Eastern Europe,Eastern Europe
4454,Russia,Cheboksary [RUS],56.115266052171464,47.2545034740117,Europe,Eastern Europe,Eastern Europe
6876,Russia,Bratsk [RUS],56.14032317598418,101.6006524082216,Europe,Eastern Europe,Eastern Europe
4474,Russia,Novoceboksarsk [RUS],56.1148879391087,47.49235621347246,Europe,Eastern Europe,Eastern Europe
4993,Russia,Neftekamsk [RUS],56.09066660375115,54.26779015583136,Europe,Eastern Europe,Eastern Europe
5860,Russia,IIm [RUS],56.112458689869605,69.47468798445621,Europe,Eastern Europe,Eastern Europe
6062,Russia,Anzhero-Sudzhen [RUS],56.080387417310334,86.03591032576628,Europe,Eastern Europe,Eastern Europe
2774,Sweden,Helsingborg [SWE],56.03952664594763,12.721351398989126,Europe,Northern Europe,Northern Europe
1731,United Kingdom,Falkirk [GBR],56.00957865122425,-3.797243941140368,Europe,Northern Europe,Northern Europe
3674,Russia,Lobnja [RUS],56.01795485851153,37.46008413629496,Europe,Eastern Europe,Eastern Europe
1742,United Kingdom,Dunfermline [GBR],56.052110878846186,-3.438056251105693,Europe,Northern Europe,Northern Europe
6266,Russia,Krasnoyarsk [RUS],56.026331729075295,92.9198644231977,Europe,Eastern Europe,Eastern Europe
3657,Russia,Andreyevka [RUS],55.988623215363354,37.18603109988257,Europe,Eastern Europe,Eastern Europe
1749,United Kingdom,Edinburgh [GBR],55.94226617816383,-3.191615536666627,Europe,Northern Europe,Northern Europe
1699,United Kingdom,Greenock [GBR],55.943597309060785,-4.753687078169664,Europe,Northern Europe,Northern Europe
3715,Russia,Cjolkovo [RUS],55.96116193216163,38.04858350938299,Europe,Eastern Europe,Eastern Europe
3259,Lithuania,Siauliai [LTU],55.93014232491484,23.29945277094992,Europe,Northern Europe,Northern Europe
1739,United Kingdom,Livingston [GBR],55.89190313195855,-3.520254421377168,Europe,Northern Europe,Northern Europe
3362,Latvia,Daugavpils [LVA],55.87899546864103,26.54086851763121,Europe,Northern Europe,Northern Europe
1723,United Kingdom,Coatbridge [GBR],55.85857389976932,-3.995156086655554,Europe,Northern Europe,Northern Europe
1722,United Kingdom,Hamilton [GBR],55.79971940039888,-3.987895443774293,Europe,Northern Europe,Northern Europe
3737,Russia,Elektrostal [RUS],55.78467364407776,38.454067508526975,Europe,Eastern Europe,Eastern Europe
3762,Russia,Orehovo-Zujevo [RUS],55.8058218956225,38.974258536356366,Europe,Eastern Europe,Eastern Europe
1721,United Kingdom,East Kilbride [GBR],55.776650108422366,-4.069518116223594,Europe,Northern Europe,Northern Europe
1709,United Kingdom,Glasgow [GBR],55.85618870743138,-4.301855947141592,Europe,Northern Europe,Northern Europe
1716,United Kingdom,East Kilbride [GBR],55.75996673276352,-4.184850079933676,Europe,Northern Europe,Northern Europe
4552,Russia,Kazan [RUS],55.7975205282826,49.13336970959514,Europe,Eastern Europe,Eastern Europe
3303,Lithuania,Panevezys [LTU],55.73317589883632,24.348985327240047,Europe,Northern Europe,Northern Europe
3181,Lithuania,Klaipeda [LTU],55.692964275620795,21.151466948879225,Europe,Northern Europe,Northern Europe
2809,Sweden,Lund [SWE],55.71014484036842,13.197878478650807,Europe,Northern Europe,Northern Europe
6051,Russia,Jurga [RUS],55.719369120171315,84.89377505066336,Europe,Eastern Europe,Eastern Europe
4775,Russia,Naberezhnye Tchelny [RUS],55.7079636798193,52.37644349971677,Europe,Eastern Europe,Eastern Europe
4739,Russia,NiNekamsk [RUS],55.62288658432949,51.813506661500945,Europe,Eastern Europe,Eastern Europe
4748,Russia,Klyuch Truda [RUS],55.59351432678598,51.93682537763248,Europe,Eastern Europe,Eastern Europe
3725,Russia,Malahovka [RUS],55.5906412761081,38.103431492487296,Europe,Eastern Europe,Eastern Europe
2798,Sweden,Malmo [SWE],55.59550083325836,13.007746912238659,Europe,Northern Europe,Northern Europe
4093,Russia,Murom [RUS],55.570251097092246,42.03635885048752,Europe,Eastern Europe,Eastern Europe
2749,Denmark,Kbenhavn (Copenhagen) [DNK],55.68060576552056,12.469530426278231,Europe,Northern Europe,Northern Europe
3409,Belarus,Novopolotsk [BLR],55.51421119607141,28.562564941064768,Europe,Eastern Europe,Eastern Europe
1703,United Kingdom,Ayr [GBR],55.471533694496216,-4.616059917186186,Europe,Northern Europe,Northern Europe
4255,Russia,Arzamas [RUS],55.39896143503044,43.834291971859194,Europe,Eastern Europe,Eastern Europe
5787,Russia,Kurgan [RUS],55.45138951963271,65.3237202803027,Europe,Eastern Europe,Eastern Europe
2564,Denmark,Odense [DNK],55.395146189246944,10.385408020199513,Europe,Northern Europe,Northern Europe
3675,Russia,Moskva (Moscow) [RUS],55.73855187525393,37.64862462839608,Europe,Eastern Europe,Eastern Europe
6088,Russia,Kemerovo [RUS],55.35053650669648,86.07040933533392,Europe,Eastern Europe,Eastern Europe
5531,Russia,Zlatoust [RUS],55.17400960824814,59.65344653283272,Europe,Eastern Europe,Eastern Europe
3450,Belarus,Vitebsk [BLR],55.19052505513214,30.195990237439766,Europe,Eastern Europe,Eastern Europe
3656,Russia,Obninsk [RUS],55.10585654202654,36.607107984859546,Europe,Eastern Europe,Eastern Europe
3770,Russia,Kolomna [RUS],55.08467649894346,38.770465448658655,Europe,Eastern Europe,Eastern Europe
5633,Russia,Chelyabinsk [RUS],55.1681106392479,61.4002304586052,Europe,Eastern Europe,Eastern Europe
5560,Russia,Miass [RUS],55.04402041920941,60.102921303638965,Europe,Eastern Europe,Eastern Europe
1636,United Kingdom,Londonderry [GBR],55.00809447851469,-7.322001241463058,Europe,Northern Europe,Northern Europe
4249,Russia,Sarov [RUS],54.949428889014136,43.37449091569626,Europe,Eastern Europe,Eastern Europe
5914,Russia,Omsk [RUS],54.9860852012257,73.34659964933823,Europe,Eastern Europe,Eastern Europe
6025,Russia,Novosibirsk [RUS],55.008739736959996,82.95028355061883,Europe,Eastern Europe,Eastern Europe
1830,United Kingdom,Newcastle upon Tyne [GBR],54.98532233944758,-1.559533343697029,Europe,Northern Europe,Northern Europe
3712,Russia,Serpuchov [RUS],54.9203815632373,37.40988912037454,Europe,Eastern Europe,Eastern Europe
1849,United Kingdom,Sunderland [GBR],54.90119411390966,-1.405362138033356,Europe,Northern Europe,Northern Europe
4857,Russia,Almetjevsk [RUS],54.89693227942105,52.29877983888879,Europe,Eastern Europe,Eastern Europe
1761,United Kingdom,Carlisle [GBR],54.882122310816825,-2.92972943434704,Europe,Northern Europe,Northern Europe
1836,United Kingdom,Washington [GBR],54.890297236356915,-1.543691559051136,Europe,Northern Europe,Northern Europe
5876,Kazakhstan,Petropavlovsk [KAZ],54.873943994761945,69.15557557841832,Asia,Central Asia,Central Asia
6033,Russia,Michurinskiy [RUS],54.86093772628108,82.982578569073,Europe,Eastern Europe,Eastern Europe
3294,Lithuania,Kaunas [LTU],54.897330328149145,23.929920168723758,Europe,Northern Europe,Northern Europe
6037,Russia,Akademgorodok [RUS],54.85114000159026,83.07719613893265,Europe,Eastern Europe,Eastern Europe
3502,Russia,Smolensk [RUS],54.785502818398456,32.05211193240933,Europe,Eastern Europe,Eastern Europe
6040,Russia,Berdsk [RUS],54.76048950772017,83.09385646738421,Europe,Eastern Europe,Eastern Europe
2474,Germany,Flensburg [DEU],54.787946743820235,9.430347807204376,Europe,Western Europe,Western Europe
5344,Russia,Ufa [RUS],54.78961905380369,56.04349575279887,Europe,Eastern Europe,Eastern Europe
3339,Lithuania,Vilnius [LTU],54.69174814326081,25.258485960364425,Europe,Northern Europe,Northern Europe
3168,Russia,"Kaliningrad, Kaliningrad Oblast [RUS]",54.71141227432904,20.51044999437087,Europe,Eastern Europe,Eastern Europe
1865,United Kingdom,Hartlepool [GBR],54.68075686744676,-1.215299470944057,Europe,Northern Europe,Northern Europe
5339,Russia,Marmylevo [RUS],54.69663575863101,55.82099490439358,Europe,Eastern Europe,Eastern Europe
3853,Russia,Ryazan [RUS],54.66448631721495,39.63020665347343,Europe,Eastern Europe,Eastern Europe
1678,United Kingdom,Bangor [GBR],54.651747314131306,-5.663807699040768,Europe,Northern Europe,Northern Europe
3045,Poland,Wejherowo [POL],54.608636288262495,18.228962502810987,Europe,Eastern Europe,Eastern Europe
3865,Russia,Ryazan [RUS],54.59928570511234,39.74936987347248,Europe,Eastern Europe,Eastern Europe
5093,Russia,Tujmazy [RUS],54.602083666319594,53.70425959693357,Europe,Eastern Europe,Eastern Europe
1856,United Kingdom,Teeside (Middlesbrough) [GBR],54.5744547556579,-1.230677409179827,Europe,Northern Europe,Northern Europe
3654,Russia,Kaluga [RUS],54.53836790156212,36.27705568348737,Europe,Eastern Europe,Eastern Europe
1837,United Kingdom,Darlington [GBR],54.53106012276595,-1.550412324790481,Europe,Northern Europe,Northern Europe
4968,Russia,Bugulma [RUS],54.5356530284498,52.797320180595314,Europe,Eastern Europe,Eastern Europe
1667,United Kingdom,Belfast [GBR],54.60187616180958,-5.945435042409218,Europe,Northern Europe,Northern Europe
3460,Belarus,OrA [BLR],54.511416045905,30.4065575030927,Europe,Eastern Europe,Eastern Europe
5072,Russia,Oktjabrskij [RUS],54.484841294751654,53.491852605616344,Europe,Eastern Europe,Eastern Europe
3309,Lithuania,Alytus [LTU],54.40181628549407,24.03336844772584,Europe,Northern Europe,Northern Europe
3060,Poland,Gdansk [POL],54.420496729485365,18.586824495771335,Europe,Eastern Europe,Eastern Europe
4596,Russia,Mirnyy [RUS],54.35882159867326,48.59363504172624,Europe,Eastern Europe,Eastern Europe
2554,Germany,Kiel [DEU],54.341003178355265,10.126753011476225,Europe,Western Europe,Western Europe
4584,Russia,Ulyanovsk [RUS],54.29625747135116,48.32965802656078,Europe,Eastern Europe,Eastern Europe
3380,Belarus,Molodechno [BLR],54.30742999425155,26.848245923477627,Europe,Eastern Europe,Eastern Europe
3421,Belarus,Borisov [BLR],54.2266648629029,28.50780058445138,Europe,Eastern Europe,Eastern Europe
4664,Russia,Dimitrovgrad [RUS],54.215963769807935,49.60674524605551,Europe,Eastern Europe,Eastern Europe
2966,Poland,Koszalin [POL],54.194831271102615,16.18650478528148,Europe,Eastern Europe,Eastern Europe
2753,Germany,Rostock [DEU],54.12382066715384,12.106945188880736,Europe,Western Europe,Western Europe
3126,Poland,Gronowo Gorne [POL],54.13234186389477,19.46452611121557,Europe,Eastern Europe,Eastern Europe
3743,Russia,Tula [RUS],54.18133023159971,37.61633577454706,Europe,Eastern Europe,Eastern Europe
4400,Russia,Saransk [RUS],54.19257784739995,45.177914066520465,Europe,Eastern Europe,Eastern Europe
3091,Poland,Tczew [POL],54.0880647900373,18.7830162018937,Europe,Eastern Europe,Eastern Europe
3417,Belarus,Zhodino [BLR],54.0982609273098,28.336557817464545,Europe,Eastern Europe,Eastern Europe
1764,United Kingdom,Morecambe [GBR],54.054076444109114,-2.85524214087279,Europe,Northern Europe,Northern Europe
1840,United Kingdom,Harrogate [GBR],53.993119179529245,-1.535719054270757,Europe,Northern Europe,Northern Europe
1874,United Kingdom,York [GBR],53.96228619733115,-1.086943489462619,Europe,Northern Europe,Northern Europe
3466,Belarus,Mogilev [BLR],53.89941280825202,30.333496790255257,Europe,Eastern Europe,Eastern Europe
2630,Germany,Lubeck [DEU],53.86999379435264,10.67466415632203,Europe,Western Europe,Western Europe
1813,United Kingdom,Keighley [GBR],53.861075698235624,-1.921204333634929,Europe,Northern Europe,Northern Europe
6159,Russia,Mokrousovo [RUS],53.861000169846825,87.2214706545272,Europe,Eastern Europe,Eastern Europe
3401,Belarus,Minsk [BLR],53.89104161181904,27.574417643299448,Europe,Eastern Europe,Eastern Europe
1755,United Kingdom,Blackpool [GBR],53.85130727113747,-3.026432646102369,Europe,Northern Europe,Northern Europe
3252,Poland,Elk [POL],53.821177703218474,22.366193331367025,Europe,Eastern Europe,Eastern Europe
6358,Russia,Cernogorsk [RUS],53.823298858259534,91.3041151379212,Europe,Eastern Europe,Eastern Europe
1794,United Kingdom,Burnley [GBR],53.814692191912286,-2.230439533997133,Europe,Northern Europe,Northern Europe
1786,United Kingdom,Accrington [GBR],53.761459386109586,-2.379813259682284,Europe,Northern Europe,Northern Europe
3179,Poland,Olsztyn [POL],53.765865099099,20.485039457938758,Europe,Eastern Europe,Eastern Europe
1930,United Kingdom,Kingston upon Hull [GBR],53.75846644361414,-0.352643726603002,Europe,Northern Europe,Northern Europe
6157,Russia,Novokuznetsk [RUS],53.766343395690384,87.18966494419115,Europe,Eastern Europe,Eastern Europe
1778,United Kingdom,Blackburn [GBR],53.73454502259256,-2.481327336029074,Europe,Northern Europe,Northern Europe
6376,Russia,Abakan [RUS],53.70954598612672,91.41800919832728,Europe,Eastern Europe,Eastern Europe
1851,United Kingdom,Wakefield [GBR],53.71096858664094,-1.352980454228535,Europe,Northern Europe,Northern Europe
6392,Russia,Minusinsk [RUS],53.69957516596014,91.69223943366798,Europe,Eastern Europe,Eastern Europe
6195,Russia,MeDurecensk [RUS],53.6909909970707,88.05163513819622,Europe,Eastern Europe,Eastern Europe
1773,United Kingdom,Preston [GBR],53.74263777887269,-2.696751880232047,Europe,Northern Europe,Northern Europe
1819,United Kingdom,West Yorkshire [GBR],53.767343225223385,-1.622234959190237,Europe,Northern Europe,Northern Europe
3310,Belarus,Grodno [BLR],53.677504480657795,23.831573985460153,Europe,Eastern Europe,Eastern Europe
5411,Russia,Sterlitamak [RUS],53.64206254464756,55.94923030132187,Europe,Eastern Europe,Eastern Europe
1756,United Kingdom,Southport [GBR],53.64334572177685,-2.991339863090885,Europe,Northern Europe,Northern Europe
1815,United Kingdom,Huddersfield [GBR],53.67930700191403,-1.826449400609394,Europe,Northern Europe,Northern Europe
1792,United Kingdom,Bury [GBR],53.60874919549277,-2.312227295330186,Europe,Northern Europe,Northern Europe
1905,United Kingdom,Scunthorpe [GBR],53.58282166143064,-0.644615935775134,Europe,Northern Europe,Northern Europe
1841,United Kingdom,Barnsley [GBR],53.56602000691522,-1.478452704860228,Europe,Northern Europe,Northern Europe
1951,United Kingdom,Grimsby [GBR],53.55724299332898,-0.08214805054963,Europe,Northern Europe,Northern Europe
2417,Germany,Bremerhaven [DEU],53.55957318462291,8.5767091662302,Europe,Western Europe,Western Europe
4668,Russia,Tolyatti [RUS],53.544414544268335,49.35127887139892,Europe,Eastern Europe,Eastern Europe
1776,United Kingdom,Wigan [GBR],53.51822356349611,-2.511613821965295,Europe,Northern Europe,Northern Europe
1847,United Kingdom,Darfield [GBR],53.50668214640453,-1.355684241251996,Europe,Northern Europe,Northern Europe
4696,Russia,Toljatti [RUS],53.469056995013226,49.5312147991348,Europe,Eastern Europe,Eastern Europe
1867,United Kingdom,Doncaster [GBR],53.52740068006174,-1.12720899696743,Europe,Northern Europe,Northern Europe
2584,Germany,Reinbek [DEU],53.48899653493972,10.208030425737993,Europe,Western Europe,Western Europe
1663,Ireland,Swords [IRL],53.45107983888516,-6.187030253130514,Europe,Northern Europe,Northern Europe
2531,Germany,Hamburg [DEU],53.57410426906085,9.993622261583768,Europe,Western Europe,Western Europe
403,Canada,Edmonton [CAN],53.542001314681336,-113.48557661057563,Americas,Northern America,Northern America
2907,Poland,Szczecin [POL],53.43227973837352,14.535379804590074,Europe,Eastern Europe,Eastern Europe
1659,Ireland,Dunboyne [IRL],53.39184666225493,-6.399157325598136,Europe,Northern Europe,Northern Europe
1775,United Kingdom,Warrington [GBR],53.39696270423104,-2.580743241040969,Europe,Northern Europe,Northern Europe
2914,Poland,Zdroje [POL],53.38319787963508,14.657261283439384,Europe,Eastern Europe,Eastern Europe
5584,Russia,Magnitogorsk [RUS],53.410753768732135,59.033603445159294,Europe,Eastern Europe,Eastern Europe
1751,United Kingdom,Liverpool [GBR],53.433507969754345,-2.874288737915836,Europe,Northern Europe,Northern Europe
1772,United Kingdom,Runcorn [GBR],53.34964142780277,-2.722844717903121,Europe,Northern Europe,Northern Europe
5422,Russia,Salavat [RUS],53.3780318789153,55.911421346411856,Europe,Eastern Europe,Eastern Europe
1838,United Kingdom,Sheffield [GBR],53.38884100474121,-1.417890386880248,Europe,Northern Europe,Northern Europe
1780,United Kingdom,Manchester [GBR],53.49196146725691,-2.241619756351637,Europe,Northern Europe,Northern Europe
6098,Russia,Barnaul [RUS],53.34675019710436,83.7042616745957,Europe,Eastern Europe,Eastern Europe
5892,Kazakhstan,Kokshetav [KAZ],53.288138361344174,69.40101459175806,Asia,Central Asia,Central Asia
1759,United Kingdom,Ellesmere Port [GBR],53.278906972665595,-2.898829716670977,Europe,Northern Europe,Northern Europe
1656,Ireland,Dublin [IRL],53.32733116791353,-6.261728188008778,Europe,Northern Europe,Northern Europe
1584,Ireland,Galway [IRL],53.276877993237974,-9.053558273881212,Europe,Northern Europe,Northern Europe
2621,Germany,Luneburg [DEU],53.25540679309076,10.427585532197478,Europe,Western Europe,Western Europe
1845,United Kingdom,Chesterfield [GBR],53.24344549975977,-1.438489828786782,Europe,Northern Europe,Northern Europe
3609,Russia,Bryansk [RUS],53.26166399819474,34.36498820544391,Europe,Eastern Europe,Eastern Europe
2269,Netherlands,Groningen [NLD],53.21998104157397,6.575697423192292,Europe,Western Europe,Western Europe
4440,Russia,Penza [RUS],53.1921422425774,44.99740630349816,Europe,Eastern Europe,Eastern Europe
2217,Netherlands,Leeuwarden [NLD],53.1990425726736,5.809360412399814,Europe,Western Europe,Western Europe
5804,Kazakhstan,Kostanay [KAZ],53.213860340835005,63.62896317671738,Asia,Central Asia,Central Asia
4459,Russia,Zarechnyy [RUS],53.19414262205233,45.17949972298083,Europe,Eastern Europe,Eastern Europe
2422,Germany,Neuenkirchen [DEU],53.180027246377385,8.602190143159659,Europe,Western Europe,Western Europe
1915,United Kingdom,Lincoln [GBR],53.21542021530246,-0.561185460693152,Europe,Northern Europe,Northern Europe
1760,United Kingdom,Chester [GBR],53.194959266215925,-2.894355350926974,Europe,Northern Europe,Northern Europe
3001,Poland,Pila [POL],53.15250133419641,16.74703695189136,Europe,Eastern Europe,Eastern Europe
4756,Russia,Samara [RUS],53.22520245454316,50.219821613094695,Europe,Eastern Europe,Eastern Europe
4636,Russia,Syzran [RUS],53.16325376146306,48.46975558419987,Europe,Eastern Europe,Eastern Europe
3054,Poland,Bydgoszcz [POL],53.12964575301413,18.03356335324082,Europe,Eastern Europe,Eastern Europe
3288,Poland,Bialystok [POL],53.13371559839514,23.14639831475912,Europe,Eastern Europe,Eastern Europe
3449,Belarus,Bobruisk [BLR],53.149235977862375,29.20803638779948,Europe,Eastern Europe,Eastern Europe
2395,Germany,Oldenburg [DEU],53.14365348294734,8.213776291697839,Europe,Western Europe,Western Europe
3373,Belarus,Baranavici [BLR],53.12918868690788,26.01781038803819,Europe,Eastern Europe,Eastern Europe
4762,Russia,Kryazh [RUS],53.12166549006842,50.08505610897734,Europe,Eastern Europe,Eastern Europe
